,Unnamed: 0,animeId,title,genre,type,rating,bayesian_avg,Shounen,Music,Horror,Martial Arts,Sports,Historical,Sci-Fi,Romance,Shoujo,Mecha,Demons,Super Power,Seinen,Dementia,Harem,Josei,Ecchi,Psychological,Adventure,Vampire,Space,Magic,Thriller,Mystery,Action,Fantasy,Parody,Game,Comedy,Kids,Supernatural,Drama,School,Cars,Military,Samurai,Police,Slice of Life,summary,image_link,mal_url
1380,1380,17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']",1,6.46,7.161637988898343,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. follows a family just starting to rebuild. When they marry, Mr. and Mrs. Kanzaki bring a teenage son and daughter along for the ride. But high school freshman Mitsuki Kanzaki is less than thrilled. Stinging from a history of absent and abusive father figures, she is slow to accept her stepfather and stepbrother.

But after an accident lands Mitsuki in the hospital, she finds herself possessed by the ghost of Hiyori Kotobuki, a girl her age who was deeply in love with Mitsuki's stepbrother Yuuya. Hiyori cannot pass on to her final reward because of her unrequited love for Yuuya, meaning she's got to consummate it... in Mitsuki's body?!

Now, Mitsuki's life depends on getting Hiyori to Heaven. But will she get used to sharing herself with a pushy, amorous ghost? Can she overcome her distrust of her new family? Can she bring herself to fulfill Hiyori's feelings for Yuuya? And might she be hiding some feelings of her own?",https://cdn.myanimelist.net/images/anime/3/56589l.webp,https://myanimelist.net/anime/17777/Saikin_Imouto_no_Yousu_ga_Chotto_Okashiinda_ga
1381,1381,16099,Sword Art Online: Sword Art Offline,['Comedy'],4,6.46,7.367573401382605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BD/DVD specials.,https://cdn.myanimelist.net/images/anime/8/43461l.webp,https://myanimelist.net/anime/16099/Sword_Art_Online__Sword_Art_Offline
1382,1382,51,Tenshi Kinryouku,"['Action', 'Drama', 'Romance', 'Shoujo', 'Supernatural']",3,6.46,7.311688988159759,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Setsuna Mudo is a 16-year-old high school student just trying to get by without running afoul of his bullying seniors. It doesn't help that he's in love with his younger sister, Sara, who only sees him once a month. But there's more to his life than just keeping his head down.

Setsuna is ambushed by mysterious beings, angels, and demons, all professing to know his true destiny. The angels say he is the reincarnation of their leader Alexiel, while the demons claim he led them to war against God himself.

As Setsuna struggles with his identity in such strange times, the eternal conflict between Heaven and Hell threatens to reignite. Will he be prepared when it does?",https://cdn.myanimelist.net/images/anime/11/45208l.webp,https://myanimelist.net/anime/51/Tenshi_Kinryouku
1383,1383,133,Green Green,"['Comedy', 'Ecchi', 'Romance', 'School', 'Slice of Life']",1,6.44,7.059502072937293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"Kanenone Gakuen is an all-male boarding school located in the countryside of Japan. Although an all-male school is nothing new, life can become quite difficult when there are no female students for miles around. In order to help the psychological health of everyone involved, the school board has decided to try and merge with the nearest all-girl boarding school in order to become co-ed. The boys of Kanenone are more than thrilled at the prospect, and the girls are curious as to how interesting school life might become if there were more boys around. Before any serious decisions are made, the girls have been invited to stay at Kanenone for one month as a test.

Green Green follows Yuusuke Takazaki and his naughty room mates called the Baka (Idiot) Trio, and their ability to talk to the girls without making complete fools of themselves. But as soon as the school bus with the girls arrives, things become weird, hormonal, and hysterical. In particular, a girl named Midori Chitose leaps off the bus and immediately embraces a very confused Yuusuke. Is he a natural ladies' man, or do the two of them have a shared history that he is not aware of?",https://cdn.myanimelist.net/images/anime/7/75251l.webp,https://myanimelist.net/anime/133/Green_Green
1384,1384,24873,Juuou Mujin no Fafnir,"['Fantasy', 'Harem', 'Romance', 'School']",1,6.44,7.260463977002412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Midgar, all-girl academy, would have been notable just for the action of accepting its first and only male student, Yuu Mononobe. But Midgar stands out for much more than that: it's a school exclusive to a group of girls known as D's. Each of them have extremely powerful abilities in generating dark matter and manipulating it into powerful weaponry.

The D's didn't exist twenty-five years ago, and only appeared after a number of mysterious, destructive monsters known as ""Dragons"" started appearing around the world. Strangely, just as suddenly as they appeared, they vanished. In their destructive wake, some girls started being born with symbols on their bodies and powers similar in nature to those wielded by the Dragons themselves.

Now the D's attend this school, hoping to harness and utilize their powers against the Dragons. Yuu is their latest member and is extraordinary for being the only known male D in existence. Now he must forge relationships with the girls around him, including his long separated sister who attends the school as well, and work with them to investigate and eliminate the threat of the powerful Dragons.",https://cdn.myanimelist.net/images/anime/11/69085l.webp,https://myanimelist.net/anime/24873/Juuou_Mujin_no_Fafnir
1385,1385,26443,Triage X,"['Action', 'Adventure', 'Ecchi', 'Shounen']",1,6.44,7.305497634140722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In a deadly terrorist attack, Arashi Mikami narrowly escapes death but loses everything in the process, including his family and best friend. However, the surgeon that rescues him is far from just an ordinary doctor—he commands a strike team known as Black Label whose task is to exterminate deadly criminals who have fallen too far. Filled with a new determination, Arashi joins the ranks of the vigilante organization.

Black Label's targets are aplenty, as evil scum lurks everywhere—dangerous arms dealers, corrupt politicians, and shady gangsters all find themselves hunted by the extermination team. Although haunted by their dark and sinister past, all of the hunters are highly skilled at slaying their targets. In spite of the perilous lives the members live, Arashi and the gorgeous ladies surrounding him still manage to get caught up in a variety of sultry moments and racy hijinks. Though they face strong opposition, nothing can stop Black Label's objective of cleansing the world of ghastly evil.",https://cdn.myanimelist.net/images/anime/8/73682l.webp,https://myanimelist.net/anime/26443/Triage_X
1386,1386,12967,Arcana Famiglia,"['Action', 'Harem', 'Romance', 'Shoujo']",1,6.43,7.013684438553237,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"​On the island of Regalo, a group of supernaturally powered mafia-like protectors called the Arcana Famiglia safeguard the people from any who would harm them. The members of their organization, having made contracts with tarot cards, each possess different abilities, such as overwhelming strength, invisibility, or the power to see into someone's heart. 

Mondo, their leader and the ""Papa"" of their family, announces at his birthday party that he will be retiring soon. He plans to hold the Arcana Duello, a competition that, if won, will grant the winner the title of Papa and any wish they desire. But there is more at stake than just a title: Mondo also decides that the winner will marry his daughter, Felicità. Enraged by this, the strong-willed Felicità decides to enter the competition herself, in order to make her own way in the world. As Felicità battles for her freedom, her competitors battle for her heart.",https://cdn.myanimelist.net/images/anime/9/39495l.webp,https://myanimelist.net/anime/12967/Arcana_Famiglia
1387,1387,7017,K-On!: Ura-On!,['Comedy'],4,6.42,7.214332226741074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The seven Blu-ray disc volumes of K-ON! have an extra short anime ""Ura-ON!""",https://cdn.myanimelist.net/images/anime/9/23479l.webp,https://myanimelist.net/anime/7017/K-On__Ura-On
1388,1388,6127,Toradora!: SOS!,['Comedy'],4,6.42,7.192272057496908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Toradora DVD shorts featuring the miniature forms of the Toradora characters talking about, and eating, food.",https://cdn.myanimelist.net/images/anime/1242/123508l.webp,https://myanimelist.net/anime/6127/Toradora__SOS_Kuishinbou_Banbanzai
1389,1389,5112,Akikan!,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",1,6.4,7.112909261910715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Hobbies are often a great way of meeting new people, but how could Kakeru Daichi, who collects rare juice cans, have ever suspected that he'd meet a fascinating new girl when he attempted to DRINK her? Naming her Melon, because she's got great melon... soda, Kakeru quickly learns that she's an Akikan—a beautiful girl who's also a special can created to fight other Akikans in a strange experiment to determine what kind of container is better: steel or aluminum! 

Will becoming involved in this ridiculously twisted research project gone amuck complicate Kakeru's life incredibly? Of course it will, but because Melon's steel body needs carbon dioxide to breathe, he's now stuck with her since she's too CO2 dependent! And when his wealthy, attractive, best childhood friend Najimi gets HER own aluminum Akikan, the trouble really begins! 

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/5/47093l.webp,https://myanimelist.net/anime/5112/Akikan
1390,1390,15085,Amnesia,"['Fantasy', 'Josei', 'Mystery', 'Romance']",1,6.39,7.066592072463025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"After fainting at work, a young lady awakens in the back room of the café she works at with no memory of her life or those around her. Two of her friends, whom she soon learns are named Shin and Toma, are called to help her get home safely. Once she is alone, she meets a spectral boy named Orion that only she can see and hear. He explains that she lost her memories because of his chance visit to her world, so he vows to help her remember who she is.

However, regaining her departed memories without worrying those around her may be more difficult than she realizes. In addition to the gloomy Shin and the protective Toma, she must be wary of arousing the suspicions of the captivating Ikki, the quick-witted Kent, and a mysterious man who lurks in the distance. As her amnesia entangles her in the lives of each of these men, her fragmented memories return piece by piece, and the mysteries of her circumstances slowly come to light.",https://cdn.myanimelist.net/images/anime/1311/128738l.webp,https://myanimelist.net/anime/15085/Amnesia
1391,1391,13807,Corpse Party: Missing Footage,"['Horror', 'School']",3,6.38,7.166892547566297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Someday a group of classmates will perform a charm at night after school—the Happy Sachiko charm. This paper doll ritual is meant to make them stay friends forever, but performing it incorrectly will lead them to be dragged down into a dilapidated phantom of Tenjin Elementary School, which had been torn down years ago. Trapped until they can reunite and perform the charm correctly, the students will have to solve the mystery of the haunted school in order to make it out alive.

Before that ill-fated event, however, the friends led ordinary lives. Corpse Party: Missing Footage reveals an insight into the students' lives on the day before they were thrust into a waking nightmare.",https://cdn.myanimelist.net/images/anime/5/38331l.webp,https://myanimelist.net/anime/13807/Corpse_Party__Missing_Footage
1392,1392,15565,Maken-Ki! Two,"['Action', 'Ecchi', 'Harem', 'Martial Arts', 'School', 'Super Power']",1,6.35,7.2111003174365536,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Takeru continues his education at Tenbi Academy as part of the newly formed Security Committee. As a team with the other members, they battle unscrupulous individuals who use their Maken for evil purposes. In the meantime, his libido and the conflicting romantic interests of the girls surrounding him complicate matters considerably.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/58191l.webp,https://myanimelist.net/anime/15565/Maken-Ki_Two
1393,1393,6645,Chuu Bra!!,"['Comedy', 'Ecchi', 'School']",1,6.34,7.307350640025173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"The story centers on Nayu, a middle school girl who shocks her schoolmates on the first day of school by wearing black lace panties. She likes this kind of underwear, and she tries to ""spread the word on the merits of [these kinds of] underwear"" via an underwear club with her schoolmates, who are worried about their bodies' development and which underwear to choose.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1130/91352l.webp,https://myanimelist.net/anime/6645/Chuu_Bra
1394,1394,9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"['Comedy', 'Ecchi', 'Harem', 'Romance']",1,6.34,7.1544301276654645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Second-year middle schooler Nao Takanashi loves her older brother Shuusuke to the point where she has developed a brother complex. Wanting her brother to see her as a woman, Nao makes advances toward him on a daily basis, which often results in Shuusuke succumbing to and encouraging more of her teasing. 

One day, while throwing away porn magazines from her brother's room, Nao finds an album containing his childhood photos—none of which include her. Having discovered the truth behind her family relationships, Nao becomes ever more affectionate toward Shuusuke. However, it does not take long for her dreams of monopolizing her brother to be put in jeopardy.",https://cdn.myanimelist.net/images/anime/3/75499l.webp,https://myanimelist.net/anime/9587/Oniichan_no_Koto_nanka_Zenzen_Suki_ja_Nai_n_da_kara_ne
